interval_begin,price_gen_energy,price_gen_lower_reg,price_gen_raise_reg
2021-08-06 08:35:00+10:00,90.2796,10.6,18.4
2021-08-06 08:40:00+10:00,100.85,10.88,18.4
2021-08-06 08:45:00+10:00,88.9997,13.5,18.4
2021-08-06 08:50:00+10:00,89.0002,13.5,18.4
2021-08-06 08:55:00+10:00,89.0,13.5,18.4
2021-08-06 09:00:00+10:00,126.1,10.6,20.4982
2021-08-06 09:05:00+10:00,92.44,10.6,16.4402
2021-08-06 09:10:00+10:00,100.82,10.6,12.98
2021-08-06 09:15:00+10:00,88.0,10.6,13.0
2021-08-06 09:20:00+10:00,89.0,10.6,11.68
2021-08-06 09:25:00+10:00,89.0,10.6,9.99
2021-08-06 09:30:00+10:00,89.0,10.6,9.99
2021-08-06 09:35:00+10:00,89.0,10.6,11.68
2021-08-06 09:40:00+10:00,88.0,10.6,8.69235
2021-08-06 09:45:00+10:00,89.0,10.6,7.98
2021-08-06 09:50:00+10:00,88.0,10.6,11.68
2021-08-06 09:55:00+10:00,87.44,10.6,10.98
2021-08-06 10:00:00+10:00,89.0,10.6,7.98
2021-08-06 10:05:00+10:00,89.0,10.6,11.68
2021-08-06 10:10:00+10:00,89.0,10.6,10.98
2021-08-06 10:15:00+10:00,88.9998,10.6,7.98
2021-08-06 10:20:00+10:00,78.8315,10.6,13.0
2021-08-06 10:25:00+10:00,68.5962,10.6,13.0
2021-08-06 10:30:00+10:00,70.4355,10.89,13.0
2021-08-06 10:35:00+10:00,47.6399,10.6,14.7291
2021-08-06 10:40:00+10:00,70.4927,15.0,10.0
2021-08-06 10:45:00+10:00,27.27,10.49,13.0
2021-08-06 10:50:00+10:00,69.016,13.9,13.0
2021-08-06 10:55:00+10:00,70.4314,10.6,9.99
2021-08-06 11:00:00+10:00,86.9647,10.49,7.99
2021-08-06 11:05:00+10:00,38.4083,13.5,7.99
2021-08-06 11:10:00+10:00,84.8208,10.49,7.99
2021-08-06 11:15:00+10:00,85.28,7.5,10.0
2021-08-06 11:20:00+10:00,89.0,5.95,7.99
2021-08-06 11:25:00+10:00,86.2576,7.19554,7.99
2021-08-06 11:30:00+10:00,86.7563,10.89,11.68
2021-08-06 11:35:00+10:00,37.993,10.49,11.68
2021-08-06 11:40:00+10:00,69.4425,10.49,7.99
2021-08-06 11:45:00+10:00,70.1612,10.49,11.68
2021-08-06 11:50:00+10:00,41.629,10.49,11.68
2021-08-06 11:55:00+10:00,45.45,8.32002,7.99
2021-08-06 12:00:00+10:00,45.45,8.32002,11.68
2021-08-06 12:05:00+10:00,133.64,14.33,10.0
2021-08-06 12:10:00+10:00,146.12,7.65,11.68
2021-08-06 12:15:00+10:00,50.7728,10.49,10.0
2021-08-06 12:20:00+10:00,37.3181,10.6,11.68
2021-08-06 12:25:00+10:00,45.45,14.0,11.68
2021-08-06 12:30:00+10:00,12.6515,20.52,7.99
2021-08-06 12:35:00+10:00,32.3495,15.0,10.0
2021-08-06 12:40:00+10:00,38.7901,15.0,13.99
2021-08-06 12:45:00+10:00,32.4846,15.0,13.99
2021-08-06 12:50:00+10:00,42.9086,15.0,13.99
2021-08-06 12:55:00+10:00,42.7455,15.0,12.75
2021-08-06 13:00:00+10:00,39.3265,15.0,11.68
2021-08-06 13:05:00+10:00,30.579,15.0,11.0
2021-08-06 13:10:00+10:00,35.0,15.0,7.99
2021-08-06 13:15:00+10:00,49.8116,15.0,11.68
2021-08-06 13:20:00+10:00,39.7705,14.56,11.68
2021-08-06 13:25:00+10:00,33.0628,14.36,7.99
2021-08-06 13:30:00+10:00,38.1384,13.69,11.68
2021-08-06 13:35:00+10:00,56.74,13.5,13.99
2021-08-06 13:40:00+10:00,56.74,13.5,13.99
2021-08-06 13:45:00+10:00,46.1743,10.49,11.8575
2021-08-06 13:50:00+10:00,46.1606,10.6,13.99
2021-08-06 13:55:00+10:00,35.1241,10.6,16.42
2021-08-06 14:00:00+10:00,36.7431,10.6,20.68
2021-08-06 14:05:00+10:00,35.3588,10.6,13.99
2021-08-06 14:10:00+10:00,49.4646,10.6,13.9437
2021-08-06 14:15:00+10:00,59.6885,10.6,11.68
2021-08-06 14:20:00+10:00,86.42,10.6,20.68
2021-08-06 14:25:00+10:00,126.69,10.6,20.68
2021-08-06 14:30:00+10:00,56.74,10.6,21.7285
2021-08-06 14:35:00+10:00,58.575,10.6,20.68
2021-08-06 14:40:00+10:00,53.0327,10.6,20.68
2021-08-06 14:45:00+10:00,52.0975,10.6,12.75
2021-08-06 14:50:00+10:00,82.9814,10.6,13.99
2021-08-06 14:55:00+10:00,85.3303,10.5,20.68
2021-08-06 15:00:00+10:00,22.2541,13.69,15.0
2021-08-06 15:05:00+10:00,16.7096,13.5,11.68
2021-08-06 15:10:00+10:00,21.3855,10.6,20.68
2021-08-06 15:15:00+10:00,34.9737,10.6,20.68
2021-08-06 15:20:00+10:00,56.74,14.0,12.75
2021-08-06 15:25:00+10:00,83.4177,10.6,29.3001
2021-08-06 15:30:00+10:00,49.9292,10.6,20.68
2021-08-06 15:35:00+10:00,57.4207,10.6,59.99
2021-08-06 15:40:00+10:00,71.5599,10.6,20.68
2021-08-06 15:45:00+10:00,82.0923,10.5,15.0
2021-08-06 15:50:00+10:00,139.28,10.49,13.22
2021-08-06 15:55:00+10:00,99.55,10.49,20.68
2021-08-06 16:00:00+10:00,66.4691,10.6,30.1101
2021-08-06 16:05:00+10:00,78.51,10.49,32.0
2021-08-06 16:10:00+10:00,73.44,13.5018,29.7045
2021-08-06 16:15:00+10:00,88.0,10.49,30.0
2021-08-06 16:20:00+10:00,88.0,10.49,24.55
2021-08-06 16:25:00+10:00,88.0,10.49,30.0
2021-08-06 16:30:00+10:00,86.42,7.5,35.048
2021-08-06 16:35:00+10:00,86.42,5.95,32.4
2021-08-06 16:40:00+10:00,86.42,5.95,18.4
2021-08-06 16:45:00+10:00,86.42,5.95,29.5
2021-08-06 16:50:00+10:00,87.44,5.95,46.99
2021-08-06 16:55:00+10:00,88.0,5.95,47.55
2021-08-06 17:00:00+10:00,74.64,13.5,15.0
2021-08-06 17:05:00+10:00,73.2869,20.9,27.1903
2021-08-06 17:10:00+10:00,73.44,5.95,24.8891
2021-08-06 17:15:00+10:00,83.7295,5.95,20.2795
2021-08-06 17:20:00+10:00,89.0,5.95,29.36
2021-08-06 17:25:00+10:00,119.428,5.95,38.4079
2021-08-06 17:30:00+10:00,86.42,3.99,33.73
2021-08-06 17:35:00+10:00,103.139,3.99,31.6888
2021-08-06 17:40:00+10:00,239.265,5.95,23.7
2021-08-06 17:45:00+10:00,229.125,3.78,128.81
2021-08-06 17:50:00+10:00,119.296,5.95,43.2955
2021-08-06 17:55:00+10:00,118.677,3.99,24.9
2021-08-06 18:00:00+10:00,119.31,5.95,10.98
2021-08-06 18:05:00+10:00,119.938,5.95,10.98
2021-08-06 18:10:00+10:00,119.935,5.95,10.98
2021-08-06 18:15:00+10:00,120.843,3.99,7.87
2021-08-06 18:20:00+10:00,121.211,5.95,8.26
2021-08-06 18:25:00+10:00,121.857,5.95,10.98
2021-08-06 18:30:00+10:00,123.139,3.99,12.9088
2021-08-06 18:35:00+10:00,123.792,5.95,7.87
2021-08-06 18:40:00+10:00,123.806,5.95,7.87
2021-08-06 18:45:00+10:00,123.815,5.95,10.98
2021-08-06 18:50:00+10:00,118.0,5.95,7.98
2021-08-06 18:55:00+10:00,109.855,5.95,7.98
2021-08-06 19:00:00+10:00,125.795,5.95,14.7
2021-08-06 19:05:00+10:00,114.022,5.95,10.98
2021-08-06 19:10:00+10:00,73.44,5.95,9.99
2021-08-06 19:15:00+10:00,73.5904,5.95,11.68
2021-08-06 19:20:00+10:00,74.266,5.95,10.816
2021-08-06 19:25:00+10:00,75.4074,5.95,10.98
2021-08-06 19:30:00+10:00,86.42,5.95,10.98
2021-08-06 19:35:00+10:00,88.962,5.95,18.28
2021-08-06 19:40:00+10:00,97.2426,5.95,21.2423
2021-08-06 19:45:00+10:00,89.0,5.95,14.7
2021-08-06 19:50:00+10:00,88.0,5.95,14.73
2021-08-06 19:55:00+10:00,88.0,5.95,14.7
2021-08-06 20:00:00+10:00,101.7,5.95,20.68
2021-08-06 20:05:00+10:00,106.828,5.95,25.8074
2021-08-06 20:10:00+10:00,104.17,5.95,28.1696
2021-08-06 20:15:00+10:00,89.0,5.95,22.35
2021-08-06 20:20:00+10:00,104.74,5.95,33.29
2021-08-06 20:25:00+10:00,88.0,5.95,18.4
2021-08-06 20:30:00+10:00,89.52,13.5,18.4
2021-08-06 20:35:00+10:00,89.0,13.5,30.0
2021-08-06 20:40:00+10:00,109.1,21.0,45.65
2021-08-06 20:45:00+10:00,88.9999,18.97,30.0
2021-08-06 20:50:00+10:00,77.0777,20.9,26.12
2021-08-06 20:55:00+10:00,88.0,22.0002,30.0
2021-08-06 21:00:00+10:00,88.545,20.9,32.0
2021-08-06 21:05:00+10:00,88.0,17.95,30.3
2021-08-06 21:10:00+10:00,89.0,13.5,30.0
2021-08-06 21:15:00+10:00,88.0,10.6,31.13
2021-08-06 21:20:00+10:00,87.07,10.6,30.3
2021-08-06 21:25:00+10:00,85.1528,10.6,30.3
2021-08-06 21:30:00+10:00,89.0,10.88,32.0
2021-08-06 21:35:00+10:00,89.0,7.5,31.95
2021-08-06 21:40:00+10:00,88.0,13.5,32.0
2021-08-06 21:45:00+10:00,85.0732,13.5,32.0
2021-08-06 21:50:00+10:00,84.3542,13.5,32.0
2021-08-06 21:55:00+10:00,83.1678,13.5,33.73
2021-08-06 22:00:00+10:00,126.718,5.95,47.3
2021-08-06 22:05:00+10:00,124.076,5.95,43.68
2021-08-06 22:10:00+10:00,89.0,5.95,31.95
2021-08-06 22:15:00+10:00,89.0,5.95,32.0
2021-08-06 22:20:00+10:00,89.0,5.95,30.3
2021-08-06 22:25:00+10:00,88.0,6.0,32.0
2021-08-06 22:30:00+10:00,126.1,14.0,43.81
2021-08-06 22:35:00+10:00,104.614,15.0,28.6143
2021-08-06 22:40:00+10:00,126.098,13.69,68.81
2021-08-06 22:45:00+10:00,87.07,13.5,30.0
2021-08-06 22:50:00+10:00,87.07,10.6,30.3
2021-08-06 22:55:00+10:00,86.7799,6.0,30.0
2021-08-06 23:00:00+10:00,88.9999,10.49,32.32
2021-08-06 23:05:00+10:00,89.0,13.5,28.2
2021-08-06 23:10:00+10:00,104.539,10.88,33.73
2021-08-06 23:15:00+10:00,88.0,10.49,30.3
2021-08-06 23:20:00+10:00,89.0,13.5,28.2
2021-08-06 23:25:00+10:00,87.44,10.49,32.0
2021-08-06 23:30:00+10:00,89.0,10.49,43.68
2021-08-06 23:35:00+10:00,88.0,6.0,43.68
2021-08-06 23:40:00+10:00,88.2296,6.0,30.3
2021-08-06 23:45:00+10:00,88.0,5.95,32.0
2021-08-06 23:50:00+10:00,88.9997,10.49,28.2
2021-08-06 23:55:00+10:00,88.0,6.0,32.57
2021-08-07 00:00:00+10:00,89.0,10.49,32.0
2021-08-07 00:05:00+10:00,88.7826,10.49,32.0
2021-08-07 00:10:00+10:00,88.0,10.6,32.0
2021-08-07 00:15:00+10:00,88.7567,10.6,31.95
2021-08-07 00:20:00+10:00,88.0017,10.88,31.95
2021-08-07 00:25:00+10:00,90.1282,13.5,30.3
2021-08-07 00:30:00+10:00,90.1296,10.6,32.6379
2021-08-07 00:35:00+10:00,89.2118,10.6,32.2118
2021-08-07 00:40:00+10:00,88.4801,10.6,30.0
2021-08-07 00:45:00+10:00,88.0,10.6,27.572
2021-08-07 00:50:00+10:00,87.44,10.6,25.1731
2021-08-07 00:55:00+10:00,82.2899,10.49,24.9
2021-08-07 01:00:00+10:00,96.415,10.6,24.9
2021-08-07 01:05:00+10:00,89.0001,14.0,30.0
2021-08-07 01:10:00+10:00,89.0,10.88,24.9
2021-08-07 01:15:00+10:00,88.765,10.88,24.9
2021-08-07 01:20:00+10:00,88.5909,10.49,24.9
2021-08-07 01:25:00+10:00,82.6291,10.49,24.9
2021-08-07 01:30:00+10:00,86.7481,10.49,18.4
2021-08-07 01:35:00+10:00,83.8863,10.49,18.4
2021-08-07 01:40:00+10:00,78.2954,10.6,18.4
2021-08-07 01:45:00+10:00,60.2485,10.6,18.4
2021-08-07 01:50:00+10:00,62.5512,10.6,18.4
2021-08-07 01:55:00+10:00,61.2226,10.6,18.4
2021-08-07 02:00:00+10:00,59.4324,10.6,18.4
2021-08-07 02:05:00+10:00,54.2774,10.6,18.4
2021-08-07 02:10:00+10:00,54.1432,10.6,18.4
2021-08-07 02:15:00+10:00,56.74,14.99,18.4
2021-08-07 02:20:00+10:00,28.0704,13.5,18.4
2021-08-07 02:25:00+10:00,46.6109,15.0,18.4
2021-08-07 02:30:00+10:00,46.446,14.99,18.4
2021-08-07 02:35:00+10:00,46.3565,14.99,12.75
2021-08-07 02:40:00+10:00,36.7809,10.6,14.7
2021-08-07 02:45:00+10:00,44.8215,10.6,20.68
2021-08-07 02:50:00+10:00,35.3258,10.6,17.79
2021-08-07 02:55:00+10:00,35.7081,10.6,20.68
2021-08-07 03:00:00+10:00,42.436,10.3614,11.68
2021-08-07 03:05:00+10:00,44.1548,10.49,7.99
2021-08-07 03:10:00+10:00,54.7866,10.49,11.0
2021-08-07 03:15:00+10:00,43.4249,10.6,9.99
2021-08-07 03:20:00+10:00,41.5311,10.6,11.68
2021-08-07 03:25:00+10:00,43.5607,10.6,11.68
2021-08-07 03:30:00+10:00,41.7719,10.49,7.99
2021-08-07 03:35:00+10:00,42.3797,10.6,11.68
2021-08-07 03:40:00+10:00,37.6373,10.6,13.99
2021-08-07 03:45:00+10:00,41.7811,10.6,11.68
2021-08-07 03:50:00+10:00,41.4073,10.6,7.99
2021-08-07 03:55:00+10:00,41.256,10.6,11.68
2021-08-07 04:00:00+10:00,43.1345,13.7,8.40274
2021-08-07 04:05:00+10:00,43.4724,10.6,9.99
2021-08-07 04:10:00+10:00,46.3848,10.6,11.68
2021-08-07 04:15:00+10:00,43.1273,10.6,7.99
2021-08-07 04:20:00+10:00,42.6072,10.6,7.99
2021-08-07 04:25:00+10:00,42.1908,10.6,7.99
2021-08-07 04:30:00+10:00,39.9655,10.6,7.99
2021-08-07 04:35:00+10:00,40.418,10.6,10.95
2021-08-07 04:40:00+10:00,41.8966,10.6,11.68
2021-08-07 04:45:00+10:00,42.7395,10.6,7.99
2021-08-07 04:50:00+10:00,41.4825,10.6,20.68
2021-08-07 04:55:00+10:00,42.3159,10.6,20.68
2021-08-07 05:00:00+10:00,50.2175,10.49,11.68
2021-08-07 05:05:00+10:00,47.4726,6.0,11.68
2021-08-07 05:10:00+10:00,37.0937,5.95,7.99
2021-08-07 05:15:00+10:00,39.7545,5.95,8.41
2021-08-07 05:20:00+10:00,41.3824,5.95,11.68
2021-08-07 05:25:00+10:00,42.3653,6.0,13.0
2021-08-07 05:30:00+10:00,50.6846,10.49,13.0975
2021-08-07 05:35:00+10:00,41.5563,10.49,13.35
2021-08-07 05:40:00+10:00,41.9043,10.49,13.0
2021-08-07 05:45:00+10:00,35.72,10.49,12.9209
2021-08-07 05:50:00+10:00,35.72,10.6,11.68
2021-08-07 05:55:00+10:00,42.5488,10.5,7.99
2021-08-07 06:00:00+10:00,40.6066,24.99,9.99
2021-08-07 06:05:00+10:00,41.393,24.99,7.99
2021-08-07 06:10:00+10:00,41.8284,10.6,7.99
2021-08-07 06:15:00+10:00,52.6164,13.5,7.99
2021-08-07 06:20:00+10:00,65.3415,10.6,13.0
2021-08-07 06:25:00+10:00,49.5548,10.6,12.75
2021-08-07 06:30:00+10:00,62.7792,10.6,9.65
2021-08-07 06:35:00+10:00,69.59,14.73,13.0
2021-08-07 06:40:00+10:00,71.8347,10.6,11.68
2021-08-07 06:45:00+10:00,74.43,10.6,10.98
2021-08-07 06:50:00+10:00,73.44,10.6,10.98
2021-08-07 06:55:00+10:00,77.4134,10.6,13.9634
2021-08-07 07:00:00+10:00,77.4031,11.5969,15.0
2021-08-07 07:05:00+10:00,73.4894,5.95,16.4147
2021-08-07 07:10:00+10:00,73.8659,5.95,14.7
2021-08-07 07:15:00+10:00,78.5888,5.95,19.8641
2021-08-07 07:20:00+10:00,73.8595,5.95,20.68
2021-08-07 07:25:00+10:00,75.005,5.95,20.68
2021-08-07 07:30:00+10:00,78.4002,10.6,18.4
2021-08-07 07:35:00+10:00,81.0241,10.6,15.8821
2021-08-07 07:40:00+10:00,76.9051,10.6,20.68
2021-08-07 07:45:00+10:00,80.1904,10.6,18.4
2021-08-07 07:50:00+10:00,76.5081,10.6,15.2558
2021-08-07 07:55:00+10:00,73.44,10.6,14.8
2021-08-07 08:00:00+10:00,75.7359,10.6,18.4
2021-08-07 08:05:00+10:00,75.7338,10.6,17.79
2021-08-07 08:10:00+10:00,79.3538,10.6,20.68
2021-08-07 08:15:00+10:00,78.9473,10.6,19.0065
2021-08-07 08:20:00+10:00,73.44,10.6,13.0
2021-08-07 08:25:00+10:00,75.3396,10.6,13.0
2021-08-07 08:30:00+10:00,117.0,10.6,11.68
2021-08-07 08:35:00+10:00,89.0,10.6,10.0
2021-08-07 08:40:00+10:00,79.3507,18.99,13.0
2021-08-07 08:45:00+10:00,75.4249,13.5751,13.0
2021-08-07 08:50:00+10:00,75.0,14.0,13.0
2021-08-07 08:55:00+10:00,74.9529,14.0471,13.0
2021-08-07 09:00:00+10:00,78.4466,18.97,15.0
2021-08-07 09:05:00+10:00,87.5665,14.99,14.7
2021-08-07 09:10:00+10:00,70.3167,14.99,11.68
2021-08-07 09:15:00+10:00,71.0068,13.69,15.0
2021-08-07 09:20:00+10:00,57.1397,14.0,15.1086
2021-08-07 09:25:00+10:00,57.1423,23.0339,16.8038
2021-08-07 09:30:00+10:00,93.5905,13.69,30.1405
2021-08-07 09:35:00+10:00,87.5409,13.69,20.68
2021-08-07 09:40:00+10:00,55.9219,14.99,16.5776
2021-08-07 09:45:00+10:00,73.14,13.69,13.0
2021-08-07 09:50:00+10:00,59.44,14.0,15.0
2021-08-07 09:55:00+10:00,57.165,15.0,12.75
2021-08-07 10:00:00+10:00,53.4214,15.0,12.75
2021-08-07 10:05:00+10:00,55.2399,15.0,12.75
2021-08-07 10:10:00+10:00,29.4103,14.99,12.75
2021-08-07 10:15:00+10:00,24.943,17.6884,12.75
2021-08-07 10:20:00+10:00,28.4909,15.0,12.75
2021-08-07 10:25:00+10:00,14.9206,14.99,12.75
2021-08-07 10:30:00+10:00,39.4692,18.97,18.4
2021-08-07 10:35:00+10:00,74.294,18.13,34.9687
2021-08-07 10:40:00+10:00,27.894,18.97,14.1162
2021-08-07 10:45:00+10:00,27.1803,15.0,12.75
2021-08-07 10:50:00+10:00,26.2712,18.97,12.75
2021-08-07 10:55:00+10:00,14.0187,21.9466,12.75
2021-08-07 11:00:00+10:00,21.2652,18.97,11.68
2021-08-07 11:05:00+10:00,20.9488,15.0,17.4496
2021-08-07 11:10:00+10:00,34.1367,14.99,16.38
2021-08-07 11:15:00+10:00,22.3153,14.99,10.0
2021-08-07 11:20:00+10:00,9.99456,15.0,10.0
2021-08-07 11:25:00+10:00,15.1229,18.97,10.0
2021-08-07 11:30:00+10:00,20.63,20.9,12.9796
2021-08-07 11:35:00+10:00,20.63,22.8081,13.4478
2021-08-07 11:40:00+10:00,14.8981,20.9,10.0
2021-08-07 11:45:00+10:00,5.74362,20.9,7.87
2021-08-07 11:50:00+10:00,10.2534,20.9,8.0
2021-08-07 11:55:00+10:00,20.63,19.3452,11.68
2021-08-07 12:00:00+10:00,35.75,15.0,12.5
2021-08-07 12:05:00+10:00,5.62817,18.92,10.7357
2021-08-07 12:10:00+10:00,27.2051,18.97,12.5
2021-08-07 12:15:00+10:00,35.483,17.15,10.0
2021-08-07 12:20:00+10:00,10.148,18.97,9.10312
2021-08-07 12:25:00+10:00,21.773,18.99,5.5
2021-08-07 12:30:00+10:00,28.2822,18.97,8.0
2021-08-07 12:35:00+10:00,26.0152,18.99,8.0
2021-08-07 12:40:00+10:00,10.2542,24.99,7.87
2021-08-07 12:45:00+10:00,0.00024,27.9098,7.87
2021-08-07 12:50:00+10:00,4e-05,27.9099,7.87
2021-08-07 12:55:00+10:00,0.00018,25.9099,7.87
2021-08-07 13:00:00+10:00,8.52637,20.9,8.0
2021-08-07 13:05:00+10:00,7.38257,21.2739,10.0
2021-08-07 13:10:00+10:00,0.00023,25.9098,7.87
2021-08-07 13:15:00+10:00,0.00011,25.91,7.87
2021-08-07 13:20:00+10:00,0.00018,25.9099,7.87
2021-08-07 13:25:00+10:00,5.60536,20.444,7.87
2021-08-07 13:30:00+10:00,0.00027,18.99,7.87
2021-08-07 13:35:00+10:00,3.22919,17.83,10.0
2021-08-07 13:40:00+10:00,5.52045,15.0,10.0
2021-08-07 13:45:00+10:00,9.71268,13.9,9.8992
2021-08-07 13:50:00+10:00,16.0151,13.69,10.95
2021-08-07 13:55:00+10:00,5.40836,13.69,10.0
2021-08-07 14:00:00+10:00,5.40797,13.76,10.95
2021-08-07 14:05:00+10:00,0.00034,15.0,11.68
2021-08-07 14:10:00+10:00,0.24727,14.99,10.95
2021-08-07 14:15:00+10:00,3.46891,14.99,11.68
2021-08-07 14:20:00+10:00,6.43442,15.0,10.95
2021-08-07 14:25:00+10:00,17.6204,14.99,10.95
2021-08-07 14:30:00+10:00,24.3838,14.99,12.45
2021-08-07 14:35:00+10:00,23.8905,14.99,20.68
2021-08-07 14:40:00+10:00,15.4807,13.9,16.6162
2021-08-07 14:45:00+10:00,44.1431,18.99,30.3
2021-08-07 14:50:00+10:00,50.7978,15.0,26.0764
2021-08-07 14:55:00+10:00,53.7026,10.6,21.6789
2021-08-07 15:00:00+10:00,57.7888,10.6,28.5912
2021-08-07 15:05:00+10:00,53.1983,10.49,23.4786
2021-08-07 15:10:00+10:00,51.0668,8.3,18.4
2021-08-07 15:15:00+10:00,66.5558,5.95,30.3002
2021-08-07 15:20:00+10:00,68.2376,5.95,18.4
2021-08-07 15:25:00+10:00,66.9804,5.95,13.0
2021-08-07 15:30:00+10:00,70.6041,10.6,25.1
2021-08-07 15:35:00+10:00,70.2429,10.6,14.73
2021-08-07 15:40:00+10:00,70.6011,10.49,20.68
2021-08-07 15:45:00+10:00,69.4953,10.49,16.9433
2021-08-07 15:50:00+10:00,70.9521,10.5,18.0001
2021-08-07 15:55:00+10:00,71.3177,10.49,14.73
2021-08-07 16:00:00+10:00,53.2439,10.6,30.0
2021-08-07 16:05:00+10:00,53.5173,19.9227,21.2442
2021-08-07 16:10:00+10:00,53.2241,10.6,20.68
2021-08-07 16:15:00+10:00,52.9389,10.6,32.0
2021-08-07 16:20:00+10:00,87.65,10.6,32.0
2021-08-07 16:25:00+10:00,119.68,10.6,43.68
2021-08-07 16:30:00+10:00,68.6972,10.6,29.1826
2021-08-07 16:35:00+10:00,73.44,10.6,32.0
2021-08-07 16:40:00+10:00,73.44,10.6,29.2767
2021-08-07 16:45:00+10:00,109.35,10.6,53.1901
2021-08-07 16:50:00+10:00,88.0,10.6,32.35
2021-08-07 16:55:00+10:00,89.0,10.6,25.55
2021-08-07 17:00:00+10:00,87.07,5.95,30.0
2021-08-07 17:05:00+10:00,72.3588,5.95,20.68
2021-08-07 17:10:00+10:00,73.44,5.95,20.68
2021-08-07 17:15:00+10:00,76.33,5.95,20.68
2021-08-07 17:20:00+10:00,87.07,7.73,27.43
2021-08-07 17:25:00+10:00,88.0,5.95,30.0
2021-08-07 17:30:00+10:00,67.3382,5.5,18.4
2021-08-07 17:35:00+10:00,222.211,3.99,150.892
2021-08-07 17:40:00+10:00,178.415,5.5,127.0
2021-08-07 17:45:00+10:00,281.926,5.95,171.247
2021-08-07 17:50:00+10:00,282.976,5.95,150.68
2021-08-07 17:55:00+10:00,278.013,3.99,150.68
2021-08-07 18:00:00+10:00,269.183,5.5,205.4
2021-08-07 18:05:00+10:00,278.989,3.99,190.06
2021-08-07 18:10:00+10:00,281.42,7.73,190.516
2021-08-07 18:15:00+10:00,283.864,5.5,127.0
2021-08-07 18:20:00+10:00,281.42,3.99,191.06
2021-08-07 18:25:00+10:00,289.631,14.0,127.0
2021-08-07 18:30:00+10:00,293.506,7.73,127.0
2021-08-07 18:35:00+10:00,261.683,7.5,127.0
2021-08-07 18:40:00+10:00,288.522,5.95,29.9171
2021-08-07 18:45:00+10:00,126.532,3.99,24.9
2021-08-07 18:50:00+10:00,123.229,5.95,59.7791
2021-08-07 18:55:00+10:00,120.948,5.95,43.68
2021-08-07 19:00:00+10:00,133.734,5.95,35.3823
2021-08-07 19:05:00+10:00,147.9,5.95,28.2
2021-08-07 19:10:00+10:00,136.803,5.95,38.6127
2021-08-07 19:15:00+10:00,127.145,5.95,39.6515
2021-08-07 19:20:00+10:00,125.246,5.95,33.73
2021-08-07 19:25:00+10:00,125.552,7.73,43.68
2021-08-07 19:30:00+10:00,245.678,5.95,133.151
2021-08-07 19:35:00+10:00,125.552,5.95,25.2478
2021-08-07 19:40:00+10:00,102.599,5.95,24.9
2021-08-07 19:45:00+10:00,104.636,5.95,24.9
2021-08-07 19:50:00+10:00,116.256,7.73,24.9
2021-08-07 19:55:00+10:00,116.245,13.5,24.9
2021-08-07 20:00:00+10:00,159.689,5.95,24.9
2021-08-07 20:05:00+10:00,158.223,5.95,24.9
2021-08-07 20:10:00+10:00,159.601,5.95,24.9
2021-08-07 20:15:00+10:00,158.303,5.95,24.9
2021-08-07 20:20:00+10:00,162.311,5.95,24.9
2021-08-07 20:25:00+10:00,158.708,5.95,24.9
2021-08-07 20:30:00+10:00,162.897,7.73,43.68
2021-08-07 20:35:00+10:00,121.27,5.95,20.68
2021-08-07 20:40:00+10:00,140.356,5.95,36.7856
2021-08-07 20:45:00+10:00,120.335,5.95,24.9
2021-08-07 20:50:00+10:00,119.709,5.95,36.2667
2021-08-07 20:55:00+10:00,115.924,5.95,31.0199
2021-08-07 21:00:00+10:00,158.917,10.6,49.73
2021-08-07 21:05:00+10:00,159.88,8.3,49.73
2021-08-07 21:10:00+10:00,157.063,5.95,49.73
2021-08-07 21:15:00+10:00,153.214,5.95,48.2143
2021-08-07 21:20:00+10:00,114.888,5.95,36.2857
2021-08-07 21:25:00+10:00,96.35,5.95,24.9
2021-08-07 21:30:00+10:00,162.65,10.88,52.63
2021-08-07 21:35:00+10:00,148.126,10.88,39.0
2021-08-07 21:40:00+10:00,109.567,10.6,43.68
2021-08-07 21:45:00+10:00,87.07,5.95,20.68
2021-08-07 21:50:00+10:00,87.117,5.95,27.4865
2021-08-07 21:55:00+10:00,87.07,5.95,20.68
2021-08-07 22:00:00+10:00,131.244,5.95,50.2239
2021-08-07 22:05:00+10:00,139.28,6.0,56.83
2021-08-07 22:10:00+10:00,112.485,6.0,32.1649
2021-08-07 22:15:00+10:00,95.6655,6.0,36.0217
2021-08-07 22:20:00+10:00,87.07,5.95,34.79
2021-08-07 22:25:00+10:00,87.07,5.95,24.9
2021-08-07 22:30:00+10:00,121.53,14.73,30.3
2021-08-07 22:35:00+10:00,104.971,10.88,20.68
2021-08-07 22:40:00+10:00,89.0,8.17531,18.4
2021-08-07 22:45:00+10:00,89.0,6.0,18.4
2021-08-07 22:50:00+10:00,90.2982,6.0,18.4
2021-08-07 22:55:00+10:00,86.83,5.95,18.4
2021-08-07 23:00:00+10:00,92.44,6.0,24.9
2021-08-07 23:05:00+10:00,93.1667,6.0,24.9
2021-08-07 23:10:00+10:00,119.642,6.0,24.9
2021-08-07 23:15:00+10:00,89.0,5.95,24.9
2021-08-07 23:20:00+10:00,98.7401,6.0,24.9
2021-08-07 23:25:00+10:00,98.3802,5.95,24.9
2021-08-07 23:30:00+10:00,119.502,5.95,18.5355
2021-08-07 23:35:00+10:00,92.44,5.95,12.75
2021-08-07 23:40:00+10:00,89.0,5.95,12.75
